date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:27:03	19386/19386	---M--	200	added ('OK')	image/png	etag:%2259cea577-4bba%22	https://s.tmimgcdn.com/img/logo-touch/android-chrome-192.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/android-chrome-1920c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:04	18379/18379	---M--	200	added ('OK')	image/png	etag:%2259cea577-47cb%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-precomposed.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-precomposed0c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:04	17305/17305	---M--	200	added ('OK')	image/png	etag:%2259cea577-4399%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-180.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-1800c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:04	13193/13193	---M--	200	added ('OK')	image/png	etag:%2259cea577-3389%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-152.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-1520c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:05	12220/12220	---M--	200	added ('OK')	image/png	etag:%2259cea577-2fbc%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-144.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-1440c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:05	9395/9395	---M--	200	added ('OK')	image/png	etag:%2259cea577-24b3%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-120.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-1200c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:05	8875/8875	---M--	200	added ('OK')	image/png	etag:%2259cea577-22ab%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-114.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-1140c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:05	5127/5127	---M--	200	added ('OK')	image/png	etag:%2259cea577-1407%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-76.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-760c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:06	4724/4724	---M--	200	added ('OK')	image/png	etag:%2259cea577-1274%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-72.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-720c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:06	3748/3748	---M--	200	added ('OK')	image/png	etag:%2259cea577-ea4%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-60.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-600c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:06	3518/3518	---M--	200	added ('OK')	image/png	etag:%2259cea577-dbe%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-57.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-570c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:06	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2005%20May%202018%2010:27:06%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.googletagmanager.com/gtm.145445.delayed	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:08	6888/6888	---MCZ	200	added ('OK')	text/css	etag:W/%22574836bf-1ae8%22	https://s.tmimgcdn.com/css/owl.carousel.css?d=605b9e5	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/css/owl.carousel9b5b.css	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:08	1155323/1155323	---MCZ	200	added ('OK')	text/css	etag:W/%225ad86494-11a0fb%22	https://s.tmimgcdn.com/css/standalone/livedemo.css?d=605b9e5	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/css/standalone/livedemo9b5b.css	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:08	1587/1587	---MCZ	200	added ('OK')	text/css	etag:W/%225458a905-633%22	https://s.tmimgcdn.com/css/owl.theme.css?d=605b9e5	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/css/owl.theme9b5b.css	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:09	809/809	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22592d735d-329%22	https://s.tmimgcdn.com/js/tm/frontend/indclude-js.min.js?d=0abca4d	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/js/tm/frontend/indclude-js.minff95.js	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:15	2380270/2380270	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2005%20May%202018%2010:27:08%20GMT	https://s.tmimgcdn.com/js/plasma-pocket-react/monsterBundle.js?d=0abca4d	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/js/plasma-pocket-react/monsterBundleff95.js	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:15	773953/773953	---MCZ	200	added ('OK')	text/css	etag:W/%225922f216-bcf41%22	https://s.tmimgcdn.com/css/svg-icons.css?d=605b9e5	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/css/svg-icons9b5b.css	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
